age,layer,probability,rank
22.407290729072905,basal layers,1.4597847911449391e-8,1
22.407290729072905,basal layers,1.4597847911449391e-8,1
22.407290729072905,basal layers,1.4597847911449391e-8,1
22.407536753675366,Haycock,8.992007587282569e-88,4
22.407536753675366,pseudotachylyte,0.36454258893509417,3
22.407536753675366,andesite,0.017833377279847924,2
22.407536753675366,andesite,0.017833377279847924,2
22.407536753675366,basal layers,1.4849825368098792e-8,1
22.407536753675366,basal layers,1.4849825368098792e-8,1
22.407536753675366,basal layers,1.4849825368098792e-8,1
22.407536753675366,basal layers,1.4849825368098792e-8,1
22.407782778277827,Haycock,1.130649473529059e-87,4
22.407782778277827,pseudotachylyte,0.36485341754141604,3
22.407782778277827,andesite,0.01789260488713133,2
22.407782778277827,andesite,0.01789260488713133,2
22.407782778277827,basal layers,1.5106025724082804e-8,1
22.407782778277827,basal layers,1.5106025724082804e-8,1
22.407782778277827,basal layers,1.5106025724082804e-8,1
22.407782778277827,basal layers,1.5106025724082804e-8,1
22.408028802880285,Haycock,1.4214855114259134e-87,4
22.408028802880285,pseudotachylyte,0.3651643796914146,3
22.408028802880285,andesite,0.01795200468030521,2
22.408028802880285,andesite,0.01795200468030521,2
22.408028802880285,basal layers,1.5366517506336407e-8,1
22.408028802880285,basal layers,1.5366517506336407e-8,1
22.408028802880285,basal layers,1.5366517506336407e-8,1
22.408028802880285,basal layers,1.5366517506336407e-8,1
22.408274827482746,Haycock,1.786899069019284e-87,4
22.408274827482746,pseudotachylyte,0.3654754752748846,3
22.408274827482746,andesite,0.018011577068471896,2
22.408274827482746,andesite,0.018011577068471896,2
22.408274827482746,basal layers,1.5631370315007488e-8,1
22.408274827482746,basal layers,1.5631370315007488e-8,1
22.408274827482746,basal layers,1.5631370315007488e-8,1
22.408274827482746,basal layers,1.5631370315007488e-8,1
22.408520852085207,Haycock,2.245953394908593e-87,4
22.408520852085207,pseudotachylyte,0.36578670418136866,3
22.408520852085207,andesite,0.01807132246138065,2
22.408520852085207,andesite,0.01807132246138065,2
22.408520852085207,basal layers,1.590065483958806e-8,1
22.408520852085207,basal layers,1.590065483958806e-8,1
22.408520852085207,basal layers,1.590065483958806e-8,1
22.408520852085207,basal layers,1.590065483958806e-8,1
22.408766876687668,Haycock,2.8225691475145507e-87,4
22.408766876687668,pseudotachylyte,0.3660980663001763,3
22.408766876687668,andesite,0.018131241269431043,2
22.408766876687668,andesite,0.018131241269431043,2
22.408766876687668,basal layers,1.6174442875315928e-8,1
22.408766876687668,basal layers,1.6174442875315928e-8,1
22.408766876687668,basal layers,1.6174442875315928e-8,1
22.408766876687668,basal layers,1.6174442875315928e-8,1
22.409012901290126,Haycock,3.546758127129248e-87,4
22.409012901290126,pseudotachylyte,0.3664095615203738,3
22.409012901290126,andesite,0.018191333903671118,2
22.409012901290126,andesite,0.018191333903671118,2
22.409012901290126,basal layers,1.645280733978913e-8,1
22.409012901290126,basal layers,1.645280733978913e-8,1
22.409012901290126,basal layers,1.645280733978913e-8,1
22.409012901290126,basal layers,1.645280733978913e-8,1
22.409258925892587,Haycock,4.45616935294859e-87,4
22.409258925892587,pseudotachylyte,0.3667211897308028,3
22.409258925892587,andesite,0.01825160077580077,2
22.409258925892587,andesite,0.01825160077580077,2
22.409258925892587,basal layers,1.6735822289843168e-8,1
22.409258925892587,basal layers,1.6735822289843168e-8,1
22.409258925892587,basal layers,1.6735822289843168e-8,1
22.409258925892587,basal layers,1.6735822289843168e-8,1
22.409504950495048,Haycock,5.598026304586276e-87,4
22.409504950495048,pseudotachylyte,0.3670329508200535,3
22.409504950495048,andesite,0.018312042298166444,2
22.409504950495048,andesite,0.018312042298166444,2
22.409504950495048,basal layers,1.7023562938630167e-8,1
22.409504950495048,basal layers,1.7023562938630167e-8,1
22.409504950495048,basal layers,1.7023562938630167e-8,1
22.409504950495048,basal layers,1.7023562938630167e-8,1
22.40975097509751,Haycock,7.03155397279188e-87,4
22.40975097509751,pseudotachylyte,0.36734484467648193,3
22.40975097509751,andesite,0.01837265888376453,2
22.40975097509751,andesite,0.01837265888376453,2
22.40975097509751,basal layers,1.7316105672983464e-8,1
22.40975097509751,basal layers,1.7316105672983464e-8,1
22.40975097509751,basal layers,1.7316105672983464e-8,1
22.40975097509751,basal layers,1.7316105672983464e-8,1
22.409996999699967,Haycock,8.831019158489899e-87,4
22.409996999699967,pseudotachylyte,0.36765687118820145,3
22.409996999699967,andesite,0.018433450946239428,2
22.409996999699967,andesite,0.018433450946239428,2
22.409996999699967,basal layers,1.7613528071006805e-8,1
22.409996999699967,basal layers,1.7613528071006805e-8,1
22.409996999699967,basal layers,1.7613528071006805e-8,1
22.409996999699967,basal layers,1.7613528071006805e-8,1
22.410243024302428,Haycock,1.1089538466126598e-86,4
22.410243024302428,pseudotachylyte,0.3679690302431002,3
22.410243024302428,andesite,0.018494418899887014,2
22.410243024302428,andesite,0.018494418899887014,2
22.410243024302428,basal layers,1.791590891994113e-8,1
22.410243024302428,basal layers,1.791590891994113e-8,1
22.410243024302428,basal layers,1.791590891994113e-8,1
22.410243024302428,basal layers,1.791590891994113e-8,1
22.41048904890489,Haycock,1.3923847205823813e-86,4
22.41048904890489,pseudotachylyte,0.36828132172881484,3
22.41048904890489,andesite,0.018555563159649215,2
22.41048904890489,andesite,0.018555563159649215,2
22.41048904890489,basal layers,1.822332823424368e-8,1
22.41048904890489,basal layers,1.822332823424368e-8,1
22.41048904890489,basal layers,1.822332823424368e-8,1
22.41048904890489,basal layers,1.822332823424368e-8,1
22.41073507350735,Haycock,1.7480270888570483e-86,4
22.41073507350735,pseudotachylyte,0.3685937455327478,3
22.41073507350735,andesite,0.01861688414111746,2
22.41073507350735,andesite,0.01861688414111746,2
22.41073507350735,basal layers,1.853586727396981e-8,1
22.41073507350735,basal layers,1.853586727396981e-8,1
22.41073507350735,basal layers,1.853586727396981e-8,1
22.41073507350735,basal layers,1.853586727396981e-8,1
22.410981098109808,Haycock,2.1942201584811175e-86,4
22.410981098109808,pseudotachylyte,0.3689063015420582,3
22.410981098109808,andesite,0.018678382260530674,2
22.410981098109808,andesite,0.018678382260530674,2
22.410981098109808,basal layers,1.8853608563390524e-8,1
22.410981098109808,basal layers,1.8853608563390524e-8,1
22.410981098109808,basal layers,1.8853608563390524e-8,1
22.410981098109808,basal layers,1.8853608563390524e-8,1
22.41122712271227,Haycock,2.75394571429043e-86,4
22.41122712271227,pseudotachylyte,0.36921898964368055,3
22.41122712271227,andesite,0.018740057934778794,2
22.41122712271227,andesite,0.018740057934778794,2
22.41122712271227,basal layers,1.917663590990385e-8,1
22.41122712271227,basal layers,1.917663590990385e-8,1
22.41122712271227,basal layers,1.917663590990385e-8,1
22.41122712271227,basal layers,1.917663590990385e-8,1
22.41147314731473,Haycock,3.4559995895154184e-86,4
22.41147314731473,pseudotachylyte,0.369531809724297,3
22.41147314731473,andesite,0.018801911581397258,2
22.41147314731473,andesite,0.018801911581397258,2
22.41147314731473,basal layers,1.9505034423169954e-8,1
22.41147314731473,basal layers,1.9505034423169954e-8,1
22.41147314731473,basal layers,1.9505034423169954e-8,1
22.41147314731473,basal layers,1.9505034423169954e-8,1
22.41171917191719,Haycock,4.336457772707087e-86,4
22.41171917191719,pseudotachylyte,0.3698447616703556,3
22.41171917191719,andesite,0.018863943618570408,2
22.41171917191719,andesite,0.018863943618570408,2
22.41171917191719,basal layers,1.983889053456546e-8,1
22.41171917191719,basal layers,1.983889053456546e-8,1
22.41171917191719,basal layers,1.983889053456546e-8,1
22.41171917191719,basal layers,1.983889053456546e-8,1
22.41196519651965,Haycock,5.4405110113896055e-86,4
22.41196519651965,pseudotachylyte,0.3701578453680612,3
22.41196519651965,andesite,0.018926154465129567,2
22.41196519651965,andesite,0.018926154465129567,2
22.41196519651965,basal layers,2.0178292016887006e-8,1
22.41196519651965,basal layers,2.0178292016887006e-8,1
22.41196519651965,basal layers,2.0178292016887006e-8,1
22.41196519651965,basal layers,2.0178292016887006e-8,1
22.41221122112211,Haycock,6.824760227423976e-86,4
22.41221122112211,pseudotachylyte,0.3704710607033934,3
22.41221122112211,andesite,0.0189885445405565,2
22.41221122112211,andesite,0.0189885445405565,2
22.41221122112211,basal layers,2.0523328004364883e-8,1
22.41221122112211,basal layers,2.0523328004364883e-8,1
22.41221122112211,basal layers,2.0523328004364883e-8,1
22.41221122112211,basal layers,2.0523328004364883e-8,1
22.41245724572457,Haycock,8.560088108505892e-86,4
22.41245724572457,pseudotachylyte,0.37078440756207975,3
22.41245724572457,andesite,0.01905111426497778,2
22.41245724572457,andesite,0.01905111426497778,2
22.41245724572457,basal layers,2.0874089012912317e-8,1
22.41245724572457,basal layers,2.0874089012912317e-8,1
22.41245724572457,basal layers,2.0874089012912317e-8,1
22.41245724572457,basal layers,2.0874089012912317e-8,1
22.412703270327032,Haycock,1.0735251026644477e-85,4
22.412703270327032,pseudotachylyte,0.371097885829613,3
22.412703270327032,andesite,0.01911386405916839,2
22.412703270327032,andesite,0.01911386405916839,2
22.412703270327032,basal layers,2.1230666960711518e-8,1
22.412703270327032,basal layers,2.1230666960711518e-8,1
22.412703270327032,basal layers,2.1230666960711518e-8,1
22.412703270327032,basal layers,2.1230666960711518e-8,1
22.41294929492949,Haycock,1.3461371378363336e-85,4
22.41294929492949,pseudotachylyte,0.37141149539124313,3
22.41294929492949,andesite,0.01917679434454954,2
22.41294929492949,andesite,0.01917679434454954,2
22.41294929492949,basal layers,2.159315518906365e-8,1
22.41294929492949,basal layers,2.159315518906365e-8,1
22.41294929492949,basal layers,2.159315518906365e-8,1
22.41294929492949,basal layers,2.159315518906365e-8,1
22.41319531953195,Haycock,1.6877555319360317e-85,4
22.41319531953195,pseudotachylyte,0.3717252361319943,3
22.41319531953195,andesite,0.019239905543192232,2
22.41319531953195,andesite,0.019239905543192232,2
22.41319531953195,basal layers,2.1961648483564994e-8,1
22.41319531953195,basal layers,2.1961648483564994e-8,1
22.41319531953195,basal layers,2.1961648483564994e-8,1
22.41319531953195,basal layers,2.1961648483564994e-8,1
22.413441344134412,Haycock,2.115791688815195e-85,4
22.413441344134412,pseudotachylyte,0.3720391079366386,3
22.413441344134412,andesite,0.019303198077811657,2
22.413441344134412,andesite,0.019303198077811657,2
22.413441344134412,basal layers,2.233624309553171e-8,1
22.413441344134412,basal layers,2.233624309553171e-8,1
22.413441344134412,basal layers,2.233624309553171e-8,1
22.413441344134412,basal layers,2.233624309553171e-8,1
22.413687368736873,Haycock,2.6520359441414976e-85,4
22.413687368736873,pseudotachylyte,0.3723531106897134,3
22.413687368736873,andesite,0.01936667237177059,2
22.413687368736873,andesite,0.01936667237177059,2
22.413687368736873,basal layers,2.2717036763780894e-8,1
22.413687368736873,basal layers,2.2717036763780894e-8,1
22.413687368736873,basal layers,2.2717036763780894e-8,1
22.413687368736873,basal layers,2.2717036763780894e-8,1
22.41393339333933,Haycock,3.323755259215031e-85,4
22.41393339333933,pseudotachylyte,0.37266724427551273,3
22.41393339333933,andesite,0.019430328849077392,2
22.41393339333933,andesite,0.019430328849077392,2
22.41393339333933,basal layers,2.3104128736688487e-8,1
22.41393339333933,basal layers,2.3104128736688487e-8,1
22.41393339333933,basal layers,2.3104128736688487e-8,1
22.41393339333933,basal layers,2.3104128736688487e-8,1
22.414179417941792,Haycock,4.165065174312216e-85,4
22.414179417941792,pseudotachylyte,0.37298150857810525,3
22.414179417941792,andesite,0.019494167934389503,2
22.414179417941792,andesite,0.019494167934389503,2
22.414179417941792,basal layers,2.3497619794592916e-8,1
22.414179417941792,basal layers,2.3497619794592916e-8,1
22.414179417941792,basal layers,2.3497619794592916e-8,1
22.414179417941792,basal layers,2.3497619794592916e-8,1
22.414425442544253,Haycock,5.218644317825963e-85,4
22.414425442544253,pseudotachylyte,0.3732959034813066,3
22.414425442544253,andesite,0.019558190053007705,2
22.414425442544253,andesite,0.019558190053007705,2
22.414425442544253,basal layers,2.389761227245964e-8,1
22.414425442544253,basal layers,2.389761227245964e-8,1
22.414425442544253,basal layers,2.389761227245964e-8,1
22.414425442544253,basal layers,2.389761227245964e-8,1
22.414671467146714,Haycock,6.537876718152602e-85,4
22.414671467146714,pseudotachylyte,0.3736104288686982,3
22.414671467146714,andesite,0.0196223956308796,2
22.414671467146714,andesite,0.0196223956308796,2
22.414671467146714,basal layers,2.430421008292233e-8,1
22.414671467146714,basal layers,2.430421008292233e-8,1
22.414671467146714,basal layers,2.430421008292233e-8,1
22.414671467146714,basal layers,2.430421008292233e-8,1
22.414917491749172,Haycock,8.189528307937646e-85,4
22.414917491749172,pseudotachylyte,0.37392508462361773,3
22.414917491749172,andesite,0.01968678509459757,2
22.414917491749172,andesite,0.01968678509459757,2
22.414917491749172,basal layers,2.471751873961579e-8,1
22.414917491749172,basal layers,2.471751873961579e-8,1
22.414917491749172,basal layers,2.471751873961579e-8,1
22.414917491749172,basal layers,2.471751873961579e-8,1
22.415163516351633,Haycock,1.025709037988701e-84,4
22.415163516351633,pseudotachylyte,0.3742398706291774,3
22.415163516351633,andesite,0.01975135887140229,2
22.415163516351633,andesite,0.01975135887140229,2
22.415163516351633,basal layers,2.513764538087329e-8,1
22.415163516351633,basal layers,2.513764538087329e-8,1
22.415163516351633,basal layers,2.513764538087329e-8,1
22.415163516351633,basal layers,2.513764538087329e-8,1
22.415409540954094,Haycock,1.2844955635625642e-84,4
22.415409540954094,pseudotachylyte,0.37455478676823645,3
22.415409540954094,andesite,0.019816117389176862,2
22.415409540954094,andesite,0.019816117389176862,2
22.415409540954094,basal layers,2.5564698793699578e-8,1
22.415409540954094,basal layers,2.5564698793699578e-8,1
22.415409540954094,basal layers,2.5564698793699578e-8,1
22.415409540954094,basal layers,2.5564698793699578e-8,1
22.415655565556555,Haycock,1.60836334699392e-84,4
22.415655565556555,pseudotachylyte,0.3748698329234198,3
22.415655565556555,andesite,0.019881061076450397,2
22.415655565556555,andesite,0.019881061076450397,2
22.415655565556555,basal layers,2.5998789438140642e-8,1
22.415655565556555,basal layers,2.5998789438140642e-8,1
22.415655565556555,basal layers,2.5998789438140642e-8,1
22.415655565556555,basal layers,2.5998789438140642e-8,1
22.415901590159013,Haycock,2.0136262245853472e-84,4
22.415901590159013,pseudotachylyte,0.37518500897710805,3
22.415901590159013,andesite,0.019946190362395873,2
22.415901590159013,andesite,0.019946190362395873,2
22.415901590159013,basal layers,2.6440029471961074e-8,1
22.415901590159013,basal layers,2.6440029471961074e-8,1
22.415901590159013,basal layers,2.6440029471961074e-8,1
22.415901590159013,basal layers,2.6440029471961074e-8,1
22.416147614761474,Haycock,2.520674003136527e-84,4
22.416147614761474,pseudotachylyte,0.37550031481145635,3
22.416147614761474,andesite,0.020011505676833637,2
22.416147614761474,andesite,0.020011505676833637,2
22.416147614761474,basal layers,2.688853277570679e-8,1
22.416147614761474,basal layers,2.688853277570679e-8,1
22.416147614761474,basal layers,2.688853277570679e-8,1
22.416147614761474,basal layers,2.688853277570679e-8,1
22.416393639363935,Haycock,3.154987467769391e-84,4
22.416393639363935,pseudotachylyte,0.37581575030836706,3
22.416393639363935,andesite,0.02007700745022555,2
22.416393639363935,andesite,0.02007700745022555,2
22.416393639363935,basal layers,2.7344414978056314e-8,1
22.416393639363935,basal layers,2.7344414978056314e-8,1
22.416393639363935,basal layers,2.7344414978056314e-8,1
22.416393639363935,basal layers,2.7344414978056314e-8,1
22.416639663966397,Haycock,3.948405308094917e-84,4
22.416639663966397,pseudotachylyte,0.37613131534950767,3
22.416639663966397,andesite,0.020142696113678558,2
22.416639663966397,andesite,0.020142696113678558,2
22.416639663966397,basal layers,2.7807793481592467e-8,1
22.416639663966397,basal layers,2.7807793481592467e-8,1
22.416639663966397,basal layers,2.7807793481592467e-8,1
22.416639663966397,basal layers,2.7807793481592467e-8,1
22.416885688568854,Haycock,4.9407052772718245e-84,4
22.416885688568854,pseudotachylyte,0.3764470098163017,3
22.416885688568854,andesite,0.02020857209894242,2
22.416885688568854,andesite,0.02020857209894242,2
22.416885688568854,basal layers,2.827878748889733e-8,1
22.416885688568854,basal layers,2.827878748889733e-8,1
22.416885688568854,basal layers,2.827878748889733e-8,1
22.416885688568854,basal layers,2.827878748889733e-8,1
22.417131713171315,Haycock,6.181577260759651e-84,4
22.417131713171315,pseudotachylyte,0.37676283358994694,3
22.417131713171315,andesite,0.020274635838413383,2
22.417131713171315,andesite,0.020274635838413383,2
22.417131713171315,basal layers,2.8757518029054044e-8,1
22.417131713171315,basal layers,2.8757518029054044e-8,1
22.417131713171315,basal layers,2.8757518029054044e-8,1
22.417131713171315,basal layers,2.8757518029054044e-8,1
22.417377737773776,Haycock,7.733085067453497e-84,4
22.417377737773776,pseudotachylyte,0.37707878655138793,3
22.417377737773776,andesite,0.020340887765128143,2
22.417377737773776,andesite,0.020340887765128143,2
22.417377737773776,basal layers,2.9244107984452186e-8,1
22.417377737773776,basal layers,2.9244107984452186e-8,1
22.417377737773776,basal layers,2.9244107984452186e-8,1
22.417377737773776,basal layers,2.9244107984452186e-8,1
22.417623762376238,Haycock,9.672737590855827e-84,4
22.417623762376238,pseudotachylyte,0.3773948685813346,3
22.417623762376238,andesite,0.020407328312767398,2
22.417623762376238,andesite,0.020407328312767398,2
22.417623762376238,basal layers,2.9738682118036427e-8,1
22.417623762376238,basal layers,2.9738682118036427e-8,1
22.417623762376238,basal layers,2.9738682118036427e-8,1
22.417623762376238,basal layers,2.9738682118036427e-8,1
22.417869786978695,Haycock,1.2097319669668465e-83,4
22.417869786978695,pseudotachylyte,0.3777110795602526,3
22.417869786978695,andesite,0.02047395791565366,2
22.417869786978695,andesite,0.02047395791565366,2
22.417869786978695,basal layers,3.0241367100896984e-8,1
22.417869786978695,basal layers,3.0241367100896984e-8,1
22.417869786978695,basal layers,3.0241367100896984e-8,1
22.417869786978695,basal layers,3.0241367100896984e-8,1
22.418115811581156,Haycock,1.512766993755411e-83,4
22.418115811581156,pseudotachylyte,0.3780274193683818,3
22.418115811581156,andesite,0.020540777008754875,2
22.418115811581156,andesite,0.020540777008754875,2
22.418115811581156,basal layers,3.0752291540287946e-8,1
22.418115811581156,basal layers,3.0752291540287946e-8,1
22.418115811581156,basal layers,3.0752291540287946e-8,1
22.418115811581156,basal layers,3.0752291540287946e-8,1
22.418361836183617,Haycock,1.891463896652551e-83,4
22.418361836183617,pseudotachylyte,0.3783438878857088,3
22.418361836183617,andesite,0.020607786027678265,2
22.418361836183617,andesite,0.020607786027678265,2
22.418361836183617,basal layers,3.12715860079653e-8,1
22.418361836183617,basal layers,3.12715860079653e-8,1
22.418361836183617,basal layers,3.12715860079653e-8,1
22.418361836183617,basal layers,3.12715860079653e-8,1
22.418607860786075,Haycock,2.364651829206509e-83,4
22.418607860786075,pseudotachylyte,0.37866048499198063,3
22.418607860786075,andesite,0.020674985408673067,2
22.418607860786075,andesite,0.020674985408673067,2
22.418607860786075,basal layers,3.17993830689861e-8,1
22.418607860786075,basal layers,3.17993830689861e-8,1
22.418607860786075,basal layers,3.17993830689861e-8,1
22.418607860786075,basal layers,3.17993830689861e-8,1
22.418853885388536,Haycock,2.9558302205883064e-83,4
22.418853885388536,pseudotachylyte,0.3789772105667184,3
22.418853885388536,andesite,0.020742375588632976,2
22.418853885388536,andesite,0.020742375588632976,2
22.418853885388536,basal layers,3.2335817310911666e-8,1
22.418853885388536,basal layers,3.2335817310911666e-8,1
22.418853885388536,basal layers,3.2335817310911666e-8,1
22.418853885388536,basal layers,3.2335817310911666e-8,1
22.419099909990997,Haycock,3.694323293360209e-83,4
22.419099909990997,pseudotachylyte,0.3792940644891902,3
22.419099909990997,andesite,0.02080995700509019,2
22.419099909990997,andesite,0.02080995700509019,2
22.419099909990997,basal layers,3.288102537334898e-8,1
22.419099909990997,basal layers,3.288102537334898e-8,1
22.419099909990997,basal layers,3.288102537334898e-8,1
22.419099909990997,basal layers,3.288102537334898e-8,1
22.41934593459346,Haycock,4.616719023064518e-83,4
22.41934593459346,pseudotachylyte,0.3796110466384285,3
22.41934593459346,andesite,0.020877730096218877,2
22.41934593459346,andesite,0.020877730096218877,2
22.41934593459346,basal layers,3.343514597798061e-8,1
22.41934593459346,basal layers,3.343514597798061e-8,1
22.41934593459346,basal layers,3.343514597798061e-8,1
22.41934593459346,basal layers,3.343514597798061e-8,1
22.419591959195916,Haycock,5.7686623802191624e-83,4
22.419591959195916,pseudotachylyte,0.37992815689322174,3
22.419591959195916,andesite,0.020945695300832987,2
22.419591959195916,andesite,0.020945695300832987,2
22.419591959195916,basal layers,3.3998319958966515e-8,1
22.419591959195916,basal layers,3.3998319958966515e-8,1
22.419591959195916,basal layers,3.3998319958966515e-8,1
22.419591959195916,basal layers,3.3998319958966515e-8,1
22.419837983798377,Haycock,7.207089785253549e-83,4
22.419837983798377,pseudotachylyte,0.3802453951321324,3
22.419837983798377,andesite,0.02101385305838985,2
22.419837983798377,andesite,0.02101385305838985,2
22.419837983798377,basal layers,3.4570690293817954e-8,1
22.419837983798377,basal layers,3.4570690293817954e-8,1
22.419837983798377,basal layers,3.4570690293817954e-8,1
22.419837983798377,basal layers,3.4570690293817954e-8,1
22.42008400840084,Haycock,9.00301296351839e-83,4
22.42008400840084,pseudotachylyte,0.38056276123346955,3
22.42008400840084,andesite,0.021082203808983912,2
22.42008400840084,andesite,0.021082203808983912,2
22.42008400840084,basal layers,3.5152402134618243e-8,1
22.42008400840084,basal layers,3.5152402134618243e-8,1
22.42008400840084,basal layers,3.5152402134618243e-8,1
22.42008400840084,basal layers,3.5152402134618243e-8,1
22.4203300330033,Haycock,1.1244986825100139e-82,4
22.4203300330033,pseudotachylyte,0.38088025507530693,3
22.4203300330033,andesite,0.021150747993350382,2
22.4203300330033,andesite,0.021150747993350382,2
22.4203300330033,basal layers,3.5743602839760995e-8,1
22.4203300330033,basal layers,3.5743602839760995e-8,1
22.4203300330033,basal layers,3.5743602839760995e-8,1
22.4203300330033,basal layers,3.5743602839760995e-8,1
22.420576057605757,Haycock,1.404342886841872e-82,4
22.420576057605757,pseudotachylyte,0.38119787653547405,3
22.420576057605757,andesite,0.02121948605286292,2
22.420576057605757,andesite,0.02121948605286292,2
22.420576057605757,basal layers,3.634444200607802e-8,1
22.420576057605757,basal layers,3.634444200607802e-8,1
22.420576057605757,basal layers,3.634444200607802e-8,1
22.420576057605757,basal layers,3.634444200607802e-8,1
22.42082208220822,Haycock,1.753599848221507e-82,4
22.42082208220822,pseudotachylyte,0.38151562549157425,3
22.42082208220822,andesite,0.021288418429537312,2
22.42082208220822,andesite,0.021288418429537312,2
22.42082208220822,basal layers,3.695507150146575e-8,1
22.42082208220822,basal layers,3.695507150146575e-8,1
22.42082208220822,basal layers,3.695507150146575e-8,1
22.42082208220822,basal layers,3.695507150146575e-8,1
22.42106810681068,Haycock,2.189429533471008e-82,4
22.42106810681068,pseudotachylyte,0.3818335018209575,3
22.42106810681068,andesite,0.021357545566025087,2
22.42106810681068,andesite,0.021357545566025087,2
22.42106810681068,basal layers,3.7575645497876915e-8,1
22.42106810681068,basal layers,3.7575645497876915e-8,1
22.42106810681068,basal layers,3.7575645497876915e-8,1
22.42106810681068,basal layers,3.7575645497876915e-8,1
22.42131413141314,Haycock,2.7332199204290525e-82,4
22.42131413141314,pseudotachylyte,0.38215150540073795,3
22.42131413141314,andesite,0.02142686790561718,2
22.42131413141314,andesite,0.02142686790561718,2
22.42131413141314,basal layers,3.820632050485657e-8,1
22.42131413141314,basal layers,3.820632050485657e-8,1
22.42131413141314,basal layers,3.820632050485657e-8,1
22.42131413141314,basal layers,3.820632050485657e-8,1
22.421560156015598,Haycock,3.411625210829105e-82,4
22.421560156015598,pseudotachylyte,0.382469636107786,3
22.421560156015598,andesite,0.02149638589224166,2
22.421560156015598,andesite,0.02149638589224166,2
22.421560156015598,basal layers,3.8847255403489844e-8,1
22.421560156015598,basal layers,3.8847255403489844e-8,1
22.421560156015598,basal layers,3.8847255403489844e-8,1
22.421560156015598,basal layers,3.8847255403489844e-8,1
22.42180618061806,Haycock,4.257858114328363e-82,4
22.42180618061806,pseudotachylyte,0.3827878938187454,3
22.42180618061806,andesite,0.021566099970467236,2
22.42180618061806,andesite,0.021566099970467236,2
22.42180618061806,basal layers,3.949861148087462e-8,1
22.42180618061806,basal layers,3.949861148087462e-8,1
22.42180618061806,basal layers,3.949861148087462e-8,1
22.42180618061806,basal layers,3.949861148087462e-8,1
22.42205220522052,Haycock,5.313298166234812e-82,4
22.42205220522052,pseudotachylyte,0.3831062784100064,3
22.42205220522052,andesite,0.021636010585496992,2
22.42205220522052,andesite,0.021636010585496992,2
22.42205220522052,basal layers,4.016055246497809e-8,1
22.42205220522052,basal layers,4.016055246497809e-8,1
22.42205220522052,basal layers,4.016055246497809e-8,1
22.42205220522052,basal layers,4.016055246497809e-8,1
22.42229822982298,Haycock,6.629493100917462e-82,4
22.42229822982298,pseudotachylyte,0.3834247897577239,3
22.42229822982298,andesite,0.021706118183171974,2
22.42229822982298,andesite,0.021706118183171974,2
22.42229822982298,basal layers,4.0833244560067036e-8,1
22.42229822982298,basal layers,4.0833244560067036e-8,1
22.42229822982298,basal layers,4.0833244560067036e-8,1
22.42229822982298,basal layers,4.0833244560067036e-8,1
22.42254425442544,Haycock,8.270649008736319e-82,4
22.42254425442544,pseudotachylyte,0.38374342773780823,3
22.42254425442544,andesite,0.021776423209968847,2
22.42254425442544,andesite,0.021776423209968847,2
22.42254425442544,basal layers,4.1516856482572955e-8,1
22.42254425442544,basal layers,4.1516856482572955e-8,1
22.42254425442544,basal layers,4.1516856482572955e-8,1
22.42254425442544,basal layers,4.1516856482572955e-8,1
22.4227902790279,Haycock,1.0316728238180301e-81,4
22.4227902790279,pseudotachylyte,0.38406219222594357,3
22.4227902790279,andesite,0.021846926113003526,2
22.4227902790279,andesite,0.021846926113003526,2
22.4227902790279,basal layers,4.221155949750878e-8,1
22.4227902790279,basal layers,4.221155949750878e-8,1
22.4227902790279,basal layers,4.221155949750878e-8,1
22.4227902790279,basal layers,4.221155949750878e-8,1
22.42303630363036,Haycock,1.2867302856898617e-81,4
22.42303630363036,pseudotachylyte,0.38438108309756003,3
22.42303630363036,andesite,0.021917627340024712,2
22.42303630363036,andesite,0.021917627340024712,2
22.42303630363036,basal layers,4.291752745528952e-8,1
22.42303630363036,basal layers,4.291752745528952e-8,1
22.42303630363036,basal layers,4.291752745528952e-8,1
22.42303630363036,basal layers,4.291752745528952e-8,1
22.423282328232823,Haycock,1.6046347312049807e-81,4
22.423282328232823,pseudotachylyte,0.3847001002278526,3
22.423282328232823,andesite,0.02198852733941756,2
22.423282328232823,andesite,0.02198852733941756,2
22.423282328232823,basal layers,4.3634936829159235e-8,1
22.423282328232823,basal layers,4.3634936829159235e-8,1
22.423282328232823,basal layers,4.3634936829159235e-8,1
22.423282328232823,basal layers,4.3634936829159235e-8,1
22.42352835283528,Haycock,2.0008198408108413e-81,4
22.42352835283528,pseudotachylyte,0.38501924349177147,3
22.42352835283528,andesite,0.022059626560201266,2
22.42352835283528,andesite,0.022059626560201266,2
22.42352835283528,basal layers,4.436396675307294e-8,1
22.42352835283528,basal layers,4.436396675307294e-8,1
22.42352835283528,basal layers,4.436396675307294e-8,1
22.42352835283528,basal layers,4.436396675307294e-8,1
22.42377437743774,Haycock,2.4944965934893537e-81,4
22.42377437743774,pseudotachylyte,0.38533851276404063,3
22.42377437743774,andesite,0.022130925452032768,2
22.42377437743774,andesite,0.022130925452032768,2
22.42377437743774,basal layers,4.5104799060162406e-8,1
22.42377437743774,basal layers,4.5104799060162406e-8,1
22.42377437743774,basal layers,4.5104799060162406e-8,1
22.42377437743774,basal layers,4.5104799060162406e-8,1
22.424020402040203,Haycock,3.1095745807842895e-81,4
22.424020402040203,pseudotachylyte,0.38565790791913024,3
